name,type,location,price,duration,rating,source,review_text
City Hotel — booking 48234,hotel,MEX,78.0,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 37750,hotel,GBR,76.23,5.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 115652,hotel,ESP,89.1,5.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 47080,hotel,PRT,81.55,2.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 27637,hotel,USA,239.0,5.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 35401,hotel,CHE,68.0,1.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 11217,hotel,PRT,85.0,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 9973,hotel,FRA,78.0,3.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 50054,hotel,POL,103.0,5.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 22331,hotel,GBR,58.0,1.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 24618,hotel,IRL,92.0,9.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 99472,hotel,DEU,151.2,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 76520,hotel,PRT,48.0,2.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 104216,hotel,NLD,54.71,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 43105,hotel,RUS,98.25,1.0,4.0,kaggle:hotel_booking_demand,
Resort Hotel — booking 32854,hotel,PRT,34.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 68103,hotel,FRA,180.0,1.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 1166,hotel,PRT,248.0,4.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 40091,hotel,PRT,55.8,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 46634,hotel,PRT,77.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 54757,hotel,ESP,182.33,4.0,4.1,kaggle:hotel_booking_demand,
Resort Hotel — booking 34822,hotel,POL,101.67,6.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 109147,hotel,GBR,117.0,4.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 622,hotel,PRT,134.0,1.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 46135,hotel,BEL,62.37,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 63747,hotel,PRT,75.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 71922,hotel,PRT,112.67,3.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 37545,hotel,GBR,72.88,7.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 51238,hotel,PRT,60.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 85494,hotel,RUS,80.08,3.0,5.0,kaggle:hotel_booking_demand,
Resort Hotel — booking 30618,hotel,ESP,60.0,3.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 15876,hotel,PRT,35.0,1.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 29620,hotel,BEL,29.0,2.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 10031,hotel,GBR,84.57,7.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 37490,hotel,GBR,51.5,10.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 107581,hotel,FRA,97.2,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 98877,hotel,BRA,103.18,3.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 7830,hotel,ESP,204.75,4.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 9409,hotel,SWE,82.0,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 117238,hotel,GBR,112.67,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 83338,hotel,ESP,89.0,2.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 55503,hotel,UKR,150.3,6.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 88822,hotel,PRT,85.93,1.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 86426,hotel,ISR,65.0,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 80672,hotel,PRT,73.0,2.0,3.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 908,hotel,PRT,0.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 40072,hotel,PRT,43.0,2.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 3638,hotel,GBR,51.92,6.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 27291,hotel,FRA,178.0,4.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 19230,hotel,PRT,79.0,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 56714,hotel,PRT,85.5,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 37075,hotel,CHE,187.5,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 108420,hotel,BRA,89.0,1.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 29129,hotel,PRT,70.0,4.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 79510,hotel,PRT,136.0,2.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 47449,hotel,PRT,85.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 78496,hotel,PRT,0.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 49154,hotel,IND,133.2,5.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 84362,hotel,ESP,72.0,2.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 22302,hotel,PRT,48.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 73924,hotel,PRT,62.0,2.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 107449,hotel,FRA,80.0,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 68433,hotel,PRT,90.0,3.0,4.1,kaggle:hotel_booking_demand,
Resort Hotel — booking 26636,hotel,DEU,283.0,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 41980,hotel,PRT,90.0,1.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 18917,hotel,PRT,35.1,1.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 24957,hotel,GBR,118.4,5.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 110623,hotel,DEU,130.5,3.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 23572,hotel,ITA,107.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 72653,hotel,CHE,155.0,3.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 50158,hotel,ITA,115.5,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 45988,hotel,PRT,65.0,4.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 22028,hotel,GBR,57.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 104491,hotel,FRA,103.17,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 29403,hotel,PRT,45.0,1.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 112684,hotel,BEL,128.0,3.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 42423,hotel,PRT,62.0,4.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 53754,hotel,POL,150.3,8.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 62045,hotel,RUS,82.79,5.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 36560,hotel,AUS,112.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 41117,hotel,PRT,62.0,2.0,3.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 6876,hotel,PRT,146.1,7.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 68451,hotel,BEL,117.0,3.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 1983,hotel,IRL,89.0,5.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 77451,hotel,PRT,136.0,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 73320,hotel,USA,155.52,5.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 7365,hotel,GBR,188.75,8.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 26457,hotel,FIN,193.33,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 44984,hotel,PRT,101.5,2.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 75820,hotel,PRT,62.0,4.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 38299,hotel,PRT,160.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 85136,hotel,PRT,95.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 103386,hotel,FRA,75.0,4.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 3753,hotel,PRT,72.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 51435,hotel,PRT,65.0,1.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 36714,hotel,GBR,48.0,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 29217,hotel,GBR,47.0,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 73747,hotel,PRT,62.8,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 78330,hotel,PRT,67.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 110790,hotel,FRA,142.2,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 19669,hotel,PRT,58.0,2.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 29960,hotel,PRT,32.0,5.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 45118,hotel,BEL,98.25,3.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 4802,hotel,PRT,51.87,11.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 55276,hotel,FRA,108.45,4.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 35497,hotel,DEU,60.6,5.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 33611,hotel,PRT,44.0,2.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 605,hotel,PRT,207.0,5.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 107473,hotel,FRA,80.0,3.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 24937,hotel,NLD,138.17,9.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 46037,hotel,PRT,62.0,3.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 15902,hotel,GBR,209.17,7.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 107022,hotel,DEU,82.08,1.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 6493,hotel,PRT,136.0,4.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 24838,hotel,IRL,122.0,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 99545,hotel,AUS,102.6,1.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 13506,hotel,ESP,270.0,7.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 26614,hotel,PRT,224.5,7.0,4.1,kaggle:hotel_booking_demand,
Resort Hotel — booking 29269,hotel,PRT,0.0,1.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 3340,hotel,PRT,78.0,3.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 58419,hotel,PRT,110.0,3.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 30431,hotel,GBR,37.8,5.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 91342,hotel,PRT,122.4,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 56009,hotel,GBR,85.5,4.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 95750,hotel,ITA,137.52,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 18595,hotel,PRT,67.0,9.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 8716,hotel,PRT,57.5,1.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 105636,hotel,PRT,80.0,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 117436,hotel,IRL,112.5,5.0,4.1,kaggle:hotel_booking_demand,
Resort Hotel — booking 4078,hotel,PRT,70.0,2.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 25506,hotel,PRT,91.8,6.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 57993,hotel,PRT,90.0,6.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 4,hotel,GBR,75.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 54665,hotel,GBR,90.95,5.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 70458,hotel,PRT,120.0,5.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 72037,hotel,PRT,90.0,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 110960,hotel,USA,140.0,2.0,3.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 19342,hotel,PRT,61.0,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 92090,hotel,ESP,75.0,1.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 28324,hotel,ESP,67.0,4.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 3704,hotel,PRT,136.5,4.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 16247,hotel,PRT,107.0,8.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 45629,hotel,DEU,63.75,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 71353,hotel,USA,152.1,4.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 29613,hotel,PRT,66.0,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 76821,hotel,PRT,77.0,1.0,5.0,kaggle:hotel_booking_demand,
Resort Hotel — booking 31050,hotel,PRT,50.4,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 73957,hotel,PRT,62.0,2.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 54768,hotel,ESP,125.1,2.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 111116,hotel,BRA,126.0,5.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 12010,hotel,PRT,66.0,5.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 60809,hotel,ESP,122.4,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 103476,hotel,FRA,160.6,5.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 73509,hotel,BRA,116.1,4.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 23469,hotel,GBR,35.05,8.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 52655,hotel,PRT,62.0,2.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 9174,hotel,PRT,80.57,7.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 30193,hotel,DEU,50.05,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 68098,hotel,PRT,321.94,9.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 105869,hotel,PRT,65.0,1.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 20260,hotel,PRT,40.0,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 87084,hotel,PRT,90.0,1.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 105785,hotel,CHE,79.2,1.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 88809,hotel,DEU,98.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 58206,hotel,PRT,235.94,5.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 12184,hotel,IRL,80.1,10.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 63311,hotel,GBR,118.0,2.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 32049,hotel,PRT,44.0,2.0,4.0,kaggle:hotel_booking_demand,
Resort Hotel — booking 30346,hotel,MWI,86.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 81588,hotel,PRT,80.0,3.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 95464,hotel,FRA,125.1,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 110678,hotel,ITA,85.0,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 16007,hotel,PRT,244.0,6.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 114483,hotel,ITA,151.2,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 97107,hotel,FRA,168.3,4.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 35417,hotel,PRT,92.0,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 105801,hotel,BRA,97.28,5.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 92997,hotel,GBR,107.55,4.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 34848,hotel,PRT,80.0,1.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 9869,hotel,NLD,37.8,14.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 14206,hotel,PRT,48.0,1.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 94207,hotel,DEU,115.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 48697,hotel,PRT,79.05,5.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 51315,hotel,PRT,70.0,4.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 58447,hotel,PRT,110.0,3.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 90107,hotel,NLD,118.51,4.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 53969,hotel,CN,132.05,4.0,4.1,kaggle:hotel_booking_demand,
Resort Hotel — booking 1398,hotel,ESP,179.0,2.0,3.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 25080,hotel,ESP,126.0,2.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 32903,hotel,PRT,68.2,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 43210,hotel,BEL,161.33,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 35658,hotel,GBR,76.8,7.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 102859,hotel,PRT,79.2,2.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 62464,hotel,PRT,75.0,1.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 69443,hotel,PRT,135.0,2.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 89365,hotel,PRT,45.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 49063,hotel,PRT,75.0,1.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 118667,hotel,DEU,80.1,4.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 17384,hotel,FRA,145.02,9.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 54512,hotel,FRA,110.5,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 73971,hotel,PRT,62.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 118789,hotel,FIN,195.0,4.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 19749,hotel,PRT,68.0,1.0,4.1,kaggle:hotel_booking_demand,
City Hotel — booking 88233,hotel,GBR,106.65,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 56625,hotel,PRT,105.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 27074,hotel,RUS,259.0,1.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 17585,hotel,GBR,44.5,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 66991,hotel,SWE,99.0,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 96678,hotel,DEU,99.6,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 110169,hotel,POL,124.0,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 96901,hotel,ISR,136.8,3.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 106243,hotel,GBR,80.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 50796,hotel,DEU,121.5,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 72569,hotel,QAT,230.0,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 97524,hotel,SWE,168.3,4.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 50995,hotel,CHN,198.9,2.0,4.0,kaggle:hotel_booking_demand,
City Hotel — booking 119248,hotel,AUT,235.0,5.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 24765,hotel,FRA,114.0,3.0,4.3,kaggle:hotel_booking_demand,
City Hotel — booking 86894,hotel,FRA,153.0,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 59574,hotel,NGA,126.67,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 84625,hotel,GBR,89.0,1.0,3.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 35228,hotel,PRT,60.0,2.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 62902,hotel,ROU,85.0,4.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 51850,hotel,AUT,110.0,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 106121,hotel,GBR,90.0,1.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 80411,hotel,PRT,90.0,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 64913,hotel,PRT,91.8,4.0,3.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 2570,hotel,GBR,40.5,4.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 79594,hotel,PRT,130.0,1.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 28393,hotel,PRT,115.0,2.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 32772,hotel,PRT,50.0,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 65181,hotel,ITA,132.88,6.0,4.9,kaggle:hotel_booking_demand,
Resort Hotel — booking 28369,hotel,LVA,94.5,4.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 28305,hotel,PRT,122.0,6.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 43732,hotel,ESP,177.33,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 71473,hotel,COL,148.5,2.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 85446,hotel,POL,85.67,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 27757,hotel,PRT,171.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 51644,hotel,IRL,148.75,4.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 46597,hotel,GBR,0.0,1.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 45449,hotel,USA,139.5,1.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 116978,hotel,NLD,104.7,9.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 20536,hotel,PRT,45.0,1.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 51181,hotel,DEU,99.9,3.0,4.2,kaggle:hotel_booking_demand,
Resort Hotel — booking 22657,hotel,PRT,74.0,3.0,4.5,kaggle:hotel_booking_demand,
Resort Hotel — booking 11381,hotel,PRT,139.51,14.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 98768,hotel,CYP,95.0,2.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 88795,hotel,PRT,152.0,1.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 71240,hotel,PRT,130.0,1.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 81298,hotel,ESP,91.0,5.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 23332,hotel,GBR,82.0,5.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 83600,hotel,AUT,97.0,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 15903,hotel,GBR,209.17,7.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 81894,hotel,PRT,120.0,3.0,4.4,kaggle:hotel_booking_demand,
Resort Hotel — booking 8196,hotel,PRT,72.0,3.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 111919,hotel,ESP,110.0,1.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 26942,hotel,PRT,315.38,2.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 106797,hotel,PRT,90.0,5.0,3.8,kaggle:hotel_booking_demand,
City Hotel — booking 115326,hotel,IRL,120.0,4.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 14828,hotel,PRT,108.33,4.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 49870,hotel,PRT,74.0,2.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 89818,hotel,SGP,115.85,4.0,4.7,kaggle:hotel_booking_demand,
Resort Hotel — booking 27600,hotel,IRL,95.66,7.0,4.8,kaggle:hotel_booking_demand,
Resort Hotel — booking 28659,hotel,GBR,48.0,3.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 24895,hotel,USA,135.0,2.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 47543,hotel,GBR,109.33,3.0,4.3,kaggle:hotel_booking_demand,
Resort Hotel — booking 30545,hotel,GBR,26.64,7.0,4.2,kaggle:hotel_booking_demand,
City Hotel — booking 87183,hotel,FIN,69.33,3.0,4.4,kaggle:hotel_booking_demand,
City Hotel — booking 78723,hotel,PRT,75.0,3.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 60637,hotel,GBR,102.6,3.0,4.5,kaggle:hotel_booking_demand,
City Hotel — booking 59723,hotel,PRT,110.0,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 16107,hotel,PRT,194.0,2.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 37203,hotel,IRL,74.25,7.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 103781,hotel,AUT,131.35,4.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 106604,hotel,CHE,126.0,3.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 43158,hotel,ESP,62.0,2.0,4.9,kaggle:hotel_booking_demand,
City Hotel — booking 84154,hotel,PRT,81.0,1.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 77937,hotel,FRA,170.0,5.0,4.6,kaggle:hotel_booking_demand,
City Hotel — booking 82229,hotel,PRT,65.0,3.0,4.6,kaggle:hotel_booking_demand,
Resort Hotel — booking 5267,hotel,PRT,73.0,5.0,3.5,kaggle:hotel_booking_demand,
City Hotel — booking 109371,hotel,GBR,99.0,2.0,3.2,kaggle:hotel_booking_demand,
City Hotel — booking 97042,hotel,NOR,89.14,7.0,4.8,kaggle:hotel_booking_demand,
City Hotel — booking 76716,hotel,PRT,67.0,3.0,3.9,kaggle:hotel_booking_demand,
City Hotel — booking 73767,hotel,PRT,62.8,2.0,4.7,kaggle:hotel_booking_demand,
City Hotel — booking 105901,hotel,ESP,108.0,1.0,5.0,kaggle:hotel_booking_demand,
City Hotel — booking 95608,hotel,GBR,97.54,1.0,4.2,kaggle:hotel_booking_demand,
