name,type,location,price,duration,rating,source,review_text,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,cost_per_day,cluster,cluster_label
Resort Hotel — booking 10332,hotel,ESP,54.0,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,27.0,0,budget
City Hotel — booking 78227,hotel,NLD,114.0,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,38.0,1,mid-range
City Hotel — booking 61152,hotel,GBR,76.29,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,19.0725,0,budget
City Hotel — booking 55643,hotel,ARE,142.2,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,71.1,1,mid-range
Resort Hotel — booking 17877,hotel,PRI,58.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,58.0,0,budget
City Hotel — booking 103611,hotel,BRA,65.0,1.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,65.0,0,budget
City Hotel — booking 110780,hotel,GBR,99.0,4.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,24.75,1,mid-range
Resort Hotel — booking 3691,hotel,PRT,136.5,4.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,34.125,1,mid-range
City Hotel — booking 69951,hotel,FRA,154.67,3.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,51.556666666666665,1,mid-range
City Hotel — booking 50881,hotel,TJK,141.0,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,47.0,1,mid-range
City Hotel — booking 89321,hotel,GBR,124.8,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,124.8,2,premium
City Hotel — booking 78812,hotel,ROU,100.0,2.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,50.0,1,mid-range
Resort Hotel — booking 17079,hotel,DEU,108.65,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,108.65,1,mid-range
City Hotel — booking 115002,hotel,DEU,130.5,10.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.05,1,mid-range
Resort Hotel — booking 7781,hotel,ESP,211.0,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,52.75,2,premium
Resort Hotel — booking 18399,hotel,ESP,54.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,54.0,0,budget
City Hotel — booking 99831,hotel,FRA,85.0,3.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.333333333333332,0,budget
City Hotel — booking 84756,hotel,PRT,80.0,2.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,0,budget
City Hotel — booking 101101,hotel,DEU,67.5,2.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,33.75,0,budget
City Hotel — booking 54416,hotel,GBR,118.8,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,39.6,1,mid-range
City Hotel — booking 102434,hotel,BRA,90.0,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.0,0,budget
City Hotel — booking 42689,hotel,PRT,62.0,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 73508,hotel,BRA,109.8,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,27.45,1,mid-range
City Hotel — booking 118165,hotel,DEU,179.1,3.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,59.699999999999996,2,premium
City Hotel — booking 52711,hotel,FRA,73.33,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,24.44333333333333,0,budget
Resort Hotel — booking 25488,hotel,GBR,53.85,7.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,7.692857142857143,0,budget
Resort Hotel — booking 140,hotel,PRT,167.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,167.0,2,premium
City Hotel — booking 54631,hotel,PRT,62.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 110323,hotel,DEU,85.0,5.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.0,0,budget
Resort Hotel — booking 28662,hotel,PRT,208.0,6.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,34.666666666666664,2,premium
City Hotel — booking 90668,hotel,BGR,110.0,3.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.666666666666664,1,mid-range
Resort Hotel — booking 2564,hotel,GBR,43.93,7.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,6.275714285714286,0,budget
City Hotel — booking 113762,hotel,GBR,99.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,49.5,1,mid-range
City Hotel — booking 66188,hotel,PRT,95.0,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.75,0,budget
City Hotel — booking 114184,hotel,FRA,136.29,7.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,19.47,1,mid-range
Resort Hotel — booking 906,hotel,PRT,90.95,7.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.992857142857144,0,budget
City Hotel — booking 51796,hotel,PRT,62.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 115563,hotel,FRA,114.0,7.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,16.285714285714285,1,mid-range
City Hotel — booking 67528,hotel,PRT,120.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,60.0,1,mid-range
City Hotel — booking 52273,hotel,PRT,120.0,3.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,1,mid-range
City Hotel — booking 96575,hotel,NOR,133.0,7.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,19.0,1,mid-range
City Hotel — booking 79095,hotel,PRT,0.0,3.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,0.0,0,budget
City Hotel — booking 75967,hotel,PRT,101.5,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,50.75,1,mid-range
Resort Hotel — booking 5099,hotel,PRT,42.3,5.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.459999999999999,0,budget
Resort Hotel — booking 17315,hotel,ESP,56.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,56.0,0,budget
City Hotel — booking 46497,hotel,PRT,65.0,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.666666666666668,0,budget
City Hotel — booking 92528,hotel,GBR,158.95,5.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.79,1,mid-range
City Hotel — booking 106821,hotel,GBR,90.0,3.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.0,0,budget
City Hotel — booking 79637,hotel,DEU,68.0,5.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.6,0,budget
City Hotel — booking 86166,hotel,PRT,80.1,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,80.1,1,mid-range
City Hotel — booking 115139,hotel,DEU,122.7,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.9,1,mid-range
City Hotel — booking 115808,hotel,USA,160.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,53.333333333333336,1,mid-range
City Hotel — booking 111616,hotel,FRA,85.0,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,21.25,0,budget
City Hotel — booking 110365,hotel,GRC,110.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,110.0,1,mid-range
City Hotel — booking 90641,hotel,BEL,116.1,3.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,38.699999999999996,1,mid-range
City Hotel — booking 111051,hotel,URY,126.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,126.0,2,premium
City Hotel — booking 62979,hotel,PRT,80.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,0,budget
Resort Hotel — booking 30275,hotel,GBR,57.8,5.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.559999999999999,0,budget
City Hotel — booking 60002,hotel,ITA,124.2,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,41.4,1,mid-range
City Hotel — booking 92042,hotel,NLD,96.3,3.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.1,1,mid-range
Resort Hotel — booking 3841,hotel,PRT,43.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,43.0,0,budget
Resort Hotel — booking 15478,hotel,GBR,103.18,1.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,103.18,1,mid-range
City Hotel — booking 44028,hotel,PRT,133.5,4.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,33.375,1,mid-range
City Hotel — booking 71019,hotel,AUS,117.0,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,39.0,1,mid-range
City Hotel — booking 70061,hotel,PRT,130.0,2.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,65.0,1,mid-range
Resort Hotel — booking 29307,hotel,SWE,75.0,5.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.0,0,budget
City Hotel — booking 45188,hotel,RUS,94.5,2.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,47.25,1,mid-range
City Hotel — booking 110532,hotel,ESP,6.0,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,6.0,0,budget
City Hotel — booking 117571,hotel,DEU,80.1,6.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.35,0,budget
Resort Hotel — booking 11207,hotel,PRT,85.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,42.5,0,budget
Resort Hotel — booking 14958,hotel,PRT,30.0,2.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.0,0,budget
Resort Hotel — booking 31788,hotel,PRT,35.0,2.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.5,0,budget
City Hotel — booking 52661,hotel,PRT,62.0,2.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
Resort Hotel — booking 30357,hotel,PRT,48.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,0,budget
City Hotel — booking 70667,hotel,ARG,140.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,46.666666666666664,1,mid-range
City Hotel — booking 96143,hotel,DEU,76.71,5.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.341999999999999,0,budget
Resort Hotel — booking 30516,hotel,FRA,37.8,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.6,0,budget
City Hotel — booking 51961,hotel,PRT,110.0,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.666666666666664,1,mid-range
City Hotel — booking 93774,hotel,PRT,95.0,1.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,95.0,1,mid-range
City Hotel — booking 60518,hotel,PRT,93.6,2.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,46.8,1,mid-range
City Hotel — booking 74152,hotel,PRT,62.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 90182,hotel,EST,111.35,4.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,27.8375,1,mid-range
City Hotel — booking 75782,hotel,PRT,62.0,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.5,0,budget
Resort Hotel — booking 3138,hotel,FRA,86.0,3.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.666666666666668,0,budget
City Hotel — booking 107188,hotel,FRA,91.8,4.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,22.95,0,budget
Resort Hotel — booking 29775,hotel,GBR,95.71,7.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.672857142857142,0,budget
City Hotel — booking 41017,hotel,PRT,62.0,2.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
Resort Hotel — booking 3949,hotel,PRT,50.0,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.0,0,budget
City Hotel — booking 93149,hotel,DEU,139.0,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,69.5,1,mid-range
City Hotel — booking 61599,hotel,BRA,90.0,3.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.0,0,budget
Resort Hotel — booking 35052,hotel,DEU,111.78,9.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.42,1,mid-range
City Hotel — booking 82345,hotel,PRT,80.0,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,0,budget
City Hotel — booking 114667,hotel,PRT,89.1,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,44.55,1,mid-range
City Hotel — booking 94886,hotel,FRA,155.7,6.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.95,1,mid-range
City Hotel — booking 115027,hotel,PRT,170.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,170.0,2,premium
Resort Hotel — booking 13654,hotel,PRT,229.43,7.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.77571428571429,2,premium
Resort Hotel — booking 26570,hotel,ESP,251.0,3.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,83.66666666666667,2,premium
Resort Hotel — booking 7333,hotel,PRT,204.0,7.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,29.142857142857142,2,premium
Resort Hotel — booking 28456,hotel,GBR,84.95,7.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.135714285714286,0,budget
City Hotel — booking 80702,hotel,PRT,73.0,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.5,0,budget
City Hotel — booking 75553,hotel,PRT,80.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,0,budget
Resort Hotel — booking 18339,hotel,PRT,66.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,33.0,0,budget
Resort Hotel — booking 2534,hotel,PRT,8.0,2.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,4.0,0,budget
City Hotel — booking 80717,hotel,PRT,73.0,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,36.5,0,budget
City Hotel — booking 107207,hotel,PRT,98.0,1.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,98.0,1,mid-range
City Hotel — booking 40280,hotel,PRT,62.0,4.0,4.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.5,0,budget
City Hotel — booking 89285,hotel,GBR,111.6,2.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,55.8,1,mid-range
Resort Hotel — booking 27086,hotel,DNK,97.4,7.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,13.914285714285715,0,budget
City Hotel — booking 54167,hotel,BRA,138.55,4.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,34.6375,1,mid-range
Resort Hotel — booking 21598,hotel,PRT,48.0,1.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,0,budget
City Hotel — booking 71799,hotel,GBR,177.3,4.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,44.325,2,premium
City Hotel — booking 95518,hotel,AUT,90.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,45.0,1,mid-range
City Hotel — booking 67743,hotel,PRT,80.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,26.666666666666668,0,budget
Resort Hotel — booking 17643,hotel,GBR,76.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,76.0,1,mid-range
Resort Hotel — booking 12753,hotel,PRT,192.0,7.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,27.428571428571427,2,premium
Resort Hotel — booking 27054,hotel,ESP,271.0,3.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,90.33333333333333,2,premium
Resort Hotel — booking 29829,hotel,POL,55.3,7.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,7.8999999999999995,0,budget
City Hotel — booking 63774,hotel,NOR,90.0,3.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.0,0,budget
City Hotel — booking 84674,hotel,PRT,93.0,4.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.25,0,budget
City Hotel — booking 77178,hotel,PRT,59.5,1.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,59.5,0,budget
Resort Hotel — booking 39632,hotel,ESP,306.0,4.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,76.5,2,premium
City Hotel — booking 108698,hotel,CHE,54.71,6.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,9.118333333333334,0,budget
City Hotel — booking 97313,hotel,PRT,3.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,1.5,0,budget
City Hotel — booking 76229,hotel,PRT,86.0,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,28.666666666666668,0,budget
Resort Hotel — booking 7824,hotel,PRT,122.86,7.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,17.55142857142857,1,mid-range
City Hotel — booking 58889,hotel,PRT,60.0,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.0,0,budget
City Hotel — booking 88829,hotel,DEU,119.85,5.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,23.97,1,mid-range
City Hotel — booking 53824,hotel,DEU,90.9,3.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.3,0,budget
City Hotel — booking 60251,hotel,PRT,100.0,3.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,33.333333333333336,1,mid-range
City Hotel — booking 102398,hotel,NLD,74.8,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.7,0,budget
City Hotel — booking 112244,hotel,DEU,144.0,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.0,1,mid-range
City Hotel — booking 105887,hotel,FRA,86.4,2.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,43.2,0,budget
City Hotel — booking 57504,hotel,PRT,75.0,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.0,0,budget
City Hotel — booking 58086,hotel,PRT,62.0,2.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 106319,hotel,ESP,65.0,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,32.5,0,budget
City Hotel — booking 109602,hotel,MLT,108.0,2.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,54.0,1,mid-range
City Hotel — booking 67865,hotel,BRA,116.33,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,29.0825,1,mid-range
Resort Hotel — booking 2754,hotel,PRT,0.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,0.0,0,budget
City Hotel — booking 75053,hotel,PRT,62.0,2.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 109910,hotel,DEU,135.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,135.0,2,premium
Resort Hotel — booking 6598,hotel,PRT,100.0,1.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,100.0,1,mid-range
Resort Hotel — booking 13733,hotel,ESP,190.0,3.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,63.333333333333336,2,premium
Resort Hotel — booking 19056,hotel,ESP,32.4,4.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,8.1,0,budget
Resort Hotel — booking 14772,hotel,GBR,33.3,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,11.1,0,budget
Resort Hotel — booking 12601,hotel,ESP,190.0,3.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,63.333333333333336,2,premium
City Hotel — booking 68163,hotel,FRA,120.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,60.0,1,mid-range
City Hotel — booking 72924,hotel,PRT,12.0,1.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.0,0,budget
Resort Hotel — booking 5719,hotel,GBR,58.0,3.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,19.333333333333332,0,budget
Resort Hotel — booking 14601,hotel,PRT,175.4,5.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,35.08,1,mid-range
Resort Hotel — booking 29384,hotel,IRL,52.71,7.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,7.53,0,budget
Resort Hotel — booking 29360,hotel,PRT,54.9,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,54.9,0,budget
Resort Hotel — booking 25719,hotel,PRT,219.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,219.0,2,premium
City Hotel — booking 115991,hotel,PRT,80.0,2.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,0,budget
Resort Hotel — booking 33563,hotel,GBR,58.0,4.0,4.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,14.5,0,budget
City Hotel — booking 43948,hotel,PRT,170.0,4.0,4.4,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,42.5,1,mid-range
City Hotel — booking 98988,hotel,FRA,152.0,2.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,76.0,1,mid-range
City Hotel — booking 60971,hotel,BRA,88.0,1.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,88.0,1,mid-range
City Hotel — booking 63489,hotel,PRT,80.0,2.0,5.0,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,40.0,0,budget
City Hotel — booking 71783,hotel,PRT,110.0,5.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,22.0,1,mid-range
City Hotel — booking 100120,hotel,PRT,129.0,1.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,129.0,2,premium
City Hotel — booking 40259,hotel,PRT,62.0,4.0,3.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,15.5,0,budget
City Hotel — booking 60175,hotel,PRT,62.8,3.0,3.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,20.933333333333334,0,budget
Resort Hotel — booking 27301,hotel,PRT,151.5,3.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,50.5,1,mid-range
Resort Hotel — booking 38013,hotel,FRA,140.0,4.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,35.0,1,mid-range
Resort Hotel — booking 7687,hotel,PRT,126.0,7.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,18.0,1,mid-range
City Hotel — booking 97550,hotel,ITA,91.0,1.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,91.0,1,mid-range
City Hotel — booking 71481,hotel,NLD,107.1,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,35.699999999999996,1,mid-range
City Hotel — booking 61574,hotel,BRA,147.9,5.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,29.580000000000002,1,mid-range
Resort Hotel — booking 14652,hotel,,34.0,6.0,4.9,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,5.666666666666667,0,budget
City Hotel — booking 74348,hotel,PRT,62.0,2.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
Resort Hotel — booking 24900,hotel,DEU,90.0,9.0,4.5,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,10.0,0,budget
Resort Hotel — booking 2321,hotel,ESP,92.0,3.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,30.666666666666668,0,budget
City Hotel — booking 108982,hotel,FIN,122.04,5.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,24.408,1,mid-range
City Hotel — booking 96097,hotel,GBR,158.95,4.0,3.2,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,39.7375,1,mid-range
City Hotel — booking 105447,hotel,GBR,51.05,4.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,12.7625,0,budget
City Hotel — booking 45070,hotel,GBR,78.54,2.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,39.27,0,budget
City Hotel — booking 110631,hotel,ESP,115.0,1.0,4.7,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,115.0,1,mid-range
City Hotel — booking 58423,hotel,PRT,75.0,3.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,25.0,0,budget
Resort Hotel — booking 13380,hotel,PRT,110.7,14.0,4.3,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,7.9071428571428575,1,mid-range
Resort Hotel — booking 27186,hotel,ESP,193.0,4.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,48.25,2,premium
Resort Hotel — booking 24910,hotel,GBR,64.78,10.0,4.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,6.478,0,budget
City Hotel — booking 50635,hotel,PRT,62.0,2.0,4.1,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,31.0,0,budget
City Hotel — booking 101473,hotel,GBR,118.07,3.0,4.6,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,39.35666666666666,1,mid-range
City Hotel — booking 69039,hotel,DEU,107.1,4.0,3.8,kaggle:hotel_booking_demand,,0.0,0.0,0.0,1.0,26.775,1,mid-range
